project_id,repo_full_name,url,default_branch,latest_sha,stars,license,created_at,updated_at,pushed_at,size_kb,archived,fork,disabled,laravel_classification,artisan,app_dir,bootstrap_dir,config_dir,routes_dir,tests_dir_initial,recent_activity,parsed_pushed_at,tests_directory_present,phpunit_config_present,phpunit_config_file,composer_json_present,composer_lock_present,composer_test_script_present,composer_test_scripts,php_version_constraint,laravel_version_constraint,dockerfile_present,compose_present,compose_files,docker_present,eligible,exclusion_reason,screening_timestamp,php_min_version,php_max_version,php_constraint_count,php_multi_version,php_environment_group,laravel_min_version,laravel_max_version,laravel_constraint_count,laravel_multi_version,laravel_environment_group,environment_group,environment_complexity,testing_mechanism,activity_year
P297,SallaApp/laravel-starter-kit,https://github.com/SallaApp/laravel-starter-kit,master,,,,2021-11-19T07:54:18Z,2026-08-17T08:13:27Z,2026-09-01T22:31:03Z,1301.0,False,False,False,Confirmed Laravel Application,True,True,True,True,True,True,True,2026-09-01T22:31:03+00:00,True,True,phpunit.xml,True,True,True,"test: ['@php artisan config:clear --ansi @no_additional_args', '@php artisan test']",^8.3,^13.8,False,False,,False,True,Eligible,2026-09-11T14:10:38.431650+00:00,8.3.0,8.3.0,1,False,PHP-8.3,13.8.0,13.8.0,1,False,Laravel-13,PHP-8.3__Laravel-13,Single constraint,PHPUnit + Composer test,2026
P319,ModernPUG/modernpug.org,https://github.com/ModernPUG/modernpug.org,v2,,,MIT,2016-03-18T13:27:13Z,2026-08-21T15:34:04Z,2026-06-23T13:13:56Z,18630.0,False,False,False,Confirmed Laravel Application,True,True,True,True,True,True,True,2026-06-23T13:13:56+00:00,True,True,phpunit.xml,True,True,True,"test: ['@php artisan optimize --env=testing', '@php artisan db:wipe --env=testing', '@php artisan migrate --seed --env=testing', '@php artisan test --env=testing', '@php artisan config:clear --env=testing']",^8.5,^13.0,False,False,,False,True,Eligible,2026-09-11T14:10:55.477695+00:00,8.5.0,8.5.0,1,False,PHP-8.5,13.0.0,13.0.0,1,False,Laravel-13,PHP-8.5__Laravel-13,Single constraint,PHPUnit + Composer test,2026
P326,aungkhant2002/laravel-modular-api-boilerplate,https://github.com/aungkhant2002/laravel-modular-api-boilerplate,main,,,,2025-12-30T06:42:23Z,2026-07-21T08:26:10Z,2026-01-11T15:25:51Z,195.0,False,False,False,Confirmed Laravel Application,True,True,True,True,True,True,True,2026-01-11T15:25:51+00:00,True,True,phpunit.xml,True,True,True,"test: ['@php artisan config:clear --ansi', '@php artisan test']",^8.2,^12.0,False,False,,False,True,Eligible,2026-09-11T14:11:04.477157+00:00,8.2.0,8.2.0,1,False,PHP-8.2,12.0.0,12.0.0,1,False,Laravel-12,PHP-8.2__Laravel-12,Single constraint,PHPUnit + Composer test,2026
P331,SalahEddine-Ghannouch/Filament-School-Management,https://github.com/SalahEddine-Ghannouch/Filament-School-Management,main,,,,2025-04-27T09:57:54Z,2025-09-28T22:46:20Z,2025-04-27T10:24:24Z,720.0,False,False,False,Confirmed Laravel Application,True,True,True,True,True,True,True,2025-04-27T10:24:24+00:00,True,True,phpunit.xml,True,True,True,"test: ['@php artisan config:clear --ansi', '@php artisan test']",^8.2,^12.0,False,False,,False,True,Eligible,2026-09-11T14:11:12.806467+00:00,8.2.0,8.2.0,1,False,PHP-8.2,12.0.0,12.0.0,1,False,Laravel-12,PHP-8.2__Laravel-12,Single constraint,PHPUnit + Composer test,2025
P332,Roxayl/mondegc,https://github.com/Roxayl/mondegc,main,,,NOASSERTION,2021-03-18T17:45:46Z,2026-08-09T17:25:40Z,2026-08-09T17:25:34Z,8978.0,False,False,False,Confirmed Laravel Application,True,True,True,True,True,True,True,2026-08-09T17:25:34+00:00,True,True,phpunit.xml.dist,True,True,False,,^8.1,^10.0,False,False,,False,True,Eligible,2026-09-11T14:11:16.878180+00:00,8.1.0,8.1.0,1,False,PHP-8.1,10.0.0,10.0.0,1,False,Laravel-10,PHP-8.1__Laravel-10,Single constraint,PHPUnit,2026
P339,orebarranco/filament-ddd-starter,https://github.com/orebarranco/filament-ddd-starter,main,,,MIT,2025-02-06T10:24:10Z,2026-09-03T10:29:17Z,2026-09-01T10:34:51Z,2404.0,False,False,False,Confirmed Laravel Application,True,True,True,True,True,True,True,2026-09-01T10:34:51+00:00,True,True,phpunit.xml,True,True,True,"test:lint: ['rector --dry-run --no-progress-bar', 'pint --parallel --test'] | test:unit: pest --parallel --compact | test: ['@php artisan config:clear --ansi', '@test:unit', '@test:lint']",^8.4,^13.0,False,False,,False,True,Eligible,2026-09-11T14:11:20.984361+00:00,8.4.0,8.4.0,1,False,PHP-8.4,13.0.0,13.0.0,1,False,Laravel-13,PHP-8.4__Laravel-13,Single constraint,PHPUnit + Composer test,2026
P346,GuilhermeStracini/POC-GHActions-CI-PHPLaravel,https://github.com/GuilhermeStracini/POC-GHActions-CI-PHPLaravel,main,,,MIT,2024-04-13T00:24:29Z,2026-09-10T07:19:55Z,2026-09-10T07:20:08Z,1007.0,False,False,False,Confirmed Laravel Application,True,True,True,True,True,True,True,2026-09-10T07:20:08+00:00,True,True,phpunit.xml,True,True,False,,^8.2,^12.0,False,False,,False,True,Eligible,2026-09-11T14:11:24.845092+00:00,8.2.0,8.2.0,1,False,PHP-8.2,12.0.0,12.0.0,1,False,Laravel-12,PHP-8.2__Laravel-12,Single constraint,PHPUnit,2026
P353,jeffersongoncalves/mobilekitv4,https://github.com/jeffersongoncalves/mobilekitv4,main,,,,2025-07-11T19:59:58Z,2026-09-05T21:43:09Z,2026-09-05T23:53:05Z,19130.0,False,False,False,Confirmed Laravel Application,True,True,True,True,True,True,True,2026-09-05T23:53:05+00:00,True,True,phpunit.xml,True,True,False,,^8.3,^13.0,False,False,,False,True,Eligible,2026-09-11T14:11:36.024155+00:00,8.3.0,8.3.0,1,False,PHP-8.3,13.0.0,13.0.0,1,False,Laravel-13,PHP-8.3__Laravel-13,Single constraint,PHPUnit,2026
P356,arifnd/register-dokumen,https://github.com/arifnd/register-dokumen,main,,,,2024-01-24T09:16:14Z,2026-07-02T16:06:43Z,2026-01-07T02:16:20Z,2746.0,False,False,False,Confirmed Laravel Application,True,True,True,True,True,True,True,2026-01-07T02:16:20+00:00,True,True,phpunit.xml,True,True,True,"test: ['@php artisan config:clear --ansi', '@php artisan test']",^8.2,^12.0,False,False,,False,True,Eligible,2026-09-11T14:11:39.856345+00:00,8.2.0,8.2.0,1,False,PHP-8.2,12.0.0,12.0.0,1,False,Laravel-12,PHP-8.2__Laravel-12,Single constraint,PHPUnit + Composer test,2026
P357,OgbuaguEmmanuel/laravel_jumpstart,https://github.com/OgbuaguEmmanuel/laravel_jumpstart,main,,,,2025-07-22T13:13:12Z,2025-09-08T15:05:04Z,2025-09-08T15:05:00Z,606.0,False,False,False,Confirmed Laravel Application,True,True,True,True,True,True,True,2025-09-08T15:05:00+00:00,True,True,phpunit.xml,True,True,True,"test: ['@php artisan config:clear --ansi', '@php artisan test']",^8.2,^12.0,False,False,,False,True,Eligible,2026-09-11T14:11:43.459929+00:00,8.2.0,8.2.0,1,False,PHP-8.2,12.0.0,12.0.0,1,False,Laravel-12,PHP-8.2__Laravel-12,Single constraint,PHPUnit + Composer test,2025
P362,souravtah/Laravel9-Inertia-ssr-bootstrap5-starter-kit,https://github.com/souravtah/Laravel9-Inertia-ssr-bootstrap5-starter-kit,master,,,,2022-04-03T18:28:25Z,2026-04-16T09:17:55Z,2026-04-16T09:17:54Z,2036.0,False,False,False,Confirmed Laravel Application,True,True,True,True,True,True,True,2026-04-16T09:17:54+00:00,True,True,phpunit.xml,True,True,False,,^8.0.2,^9.2,False,False,,False,True,Eligible,2026-09-11T14:11:47.557814+00:00,8.0.2,8.0.2,1,False,PHP-8.0,9.2.0,9.2.0,1,False,Laravel-9,PHP-8.0__Laravel-9,Single constraint,PHPUnit,2026
P366,akhwan90/cat_laravel,https://github.com/akhwan90/cat_laravel,master,,,,2023-04-01T15:07:28Z,2025-12-16T16:03:59Z,2025-09-06T09:20:38Z,5840.0,False,False,False,Confirmed Laravel Application,True,True,True,True,True,True,True,2025-09-06T09:20:38+00:00,True,True,phpunit.xml,True,True,False,,^7.3|^8.0,^8.75,False,False,,False,True,Eligible,2026-09-11T14:11:50.863407+00:00,7.3.0,8.0.0,2,True,"PHP-Multi[7.3,8.0]",8.75.0,8.75.0,1,False,Laravel-8,"PHP-Multi[7.3,8.0]__Laravel-8",Multi-PHP,PHPUnit,2025
P368,montedev0516/WhatsApp-ChatApp,https://github.com/montedev0516/WhatsApp-ChatApp,main,,,,2015-11-28T17:18:44Z,2025-10-01T05:37:52Z,2025-07-24T07:10:19Z,3956.0,False,False,False,Confirmed Laravel Application,True,True,True,True,True,True,True,2025-07-24T07:10:19+00:00,True,True,phpunit.xml,True,True,False,,^8.1,^10.10,False,False,,False,True,Eligible,2026-09-11T14:11:54.602380+00:00,8.1.0,8.1.0,1,False,PHP-8.1,10.10.0,10.10.0,1,False,Laravel-10,PHP-8.1__Laravel-10,Single constraint,PHPUnit,2025
P373,mongodb-developer/laravel-movies-retrieval-tutorial,https://github.com/mongodb-developer/laravel-movies-retrieval-tutorial,main,,,,2025-10-30T00:17:24Z,2026-08-20T12:35:42Z,2026-04-13T17:54:47Z,165.0,False,False,False,Confirmed Laravel Application,True,True,True,True,True,True,True,2026-04-13T17:54:47+00:00,True,False,,True,True,True,"test: ['@php artisan config:clear --ansi', '@php artisan test']",^8.2,^12.0,False,False,,False,True,Eligible,2026-09-11T14:11:58.652705+00:00,8.2.0,8.2.0,1,False,PHP-8.2,12.0.0,12.0.0,1,False,Laravel-12,PHP-8.2__Laravel-12,Single constraint,Composer test script,2026
P389,MahdiAmrollahi/Todo_app_laravel,https://github.com/MahdiAmrollahi/Todo_app_laravel,main,,,,2026-05-21T23:20:43Z,2026-07-30T00:33:51Z,2026-05-21T23:21:26Z,74.0,False,False,False,Confirmed Laravel Application,True,True,True,True,True,True,True,2026-05-21T23:21:26+00:00,True,True,phpunit.xml,True,True,True,"test: ['@php artisan config:clear --ansi @no_additional_args', '@php artisan test']",^8.3,^13.8,False,False,,False,True,Eligible,2026-09-11T14:12:11.123924+00:00,8.3.0,8.3.0,1,False,PHP-8.3,13.8.0,13.8.0,1,False,Laravel-13,PHP-8.3__Laravel-13,Single constraint,PHPUnit + Composer test,2026
P394,gitscrum-core/laravel-gitscrum,https://github.com/gitscrum-core/laravel-gitscrum,master,,,MIT,2016-11-18T17:34:36Z,2026-08-31T15:27:43Z,2025-05-14T14:10:03Z,14481.0,False,False,False,Confirmed Laravel Application,True,True,True,True,True,True,True,2025-05-14T14:10:03+00:00,True,True,phpunit.xml; phpunit.xml.dist,True,True,True,test: phpunit,>=7.1,5.5.*,False,False,,False,True,Eligible,2026-09-11T14:12:15.157250+00:00,7.1.0,7.1.0,1,False,PHP-7.1,5.5.0,5.5.0,1,False,Laravel-5,PHP-7.1__Laravel-5,Single constraint,PHPUnit + Composer test,2025
P399,piotr-jura-udemy/laravel-vue-spa-course,https://github.com/piotr-jura-udemy/laravel-vue-spa-course,master,,,,2019-10-23T16:14:08Z,2026-08-11T05:25:42Z,2026-07-05T11:48:57Z,1340.0,False,False,False,Confirmed Laravel Application,True,True,True,True,True,True,True,2026-07-05T11:48:57+00:00,True,True,phpunit.xml,True,True,False,,^7.2,^6.9,False,False,,False,True,Eligible,2026-09-11T14:12:19.385484+00:00,7.2.0,7.2.0,1,False,PHP-7.2,6.9.0,6.9.0,1,False,Laravel-6,PHP-7.2__Laravel-6,Single constraint,PHPUnit,2026
P405,laradashboard/laradashboard,https://github.com/laradashboard/laradashboard,main,,,MIT,2020-07-24T17:48:11Z,2026-09-08T10:00:15Z,2026-09-06T18:49:05Z,65314.0,False,False,False,Confirmed Laravel Application,True,True,True,True,True,True,True,2026-09-06T18:49:05+00:00,True,True,phpunit.xml,True,True,True,"pest: ['./vendor/bin/pest --parallel --testsuite=Unit,Feature,Smoke,Browser && ./vendor/bin/pest --testsuite=Sequential'] | test: ['@pint', '@phpstan', '@type-check', '@pest'] | test:modules: ['@pint:all', '@phpstan', '@pest:modules', '@type-check'] | test-all: ['@pint:all', '@phpstan', '@pest:all', '@type-check']",^8.3|^8.4,^13.0,False,False,,False,True,Eligible,2026-09-11T14:12:23.448372+00:00,8.3.0,8.4.0,2,True,"PHP-Multi[8.3,8.4]",13.0.0,13.0.0,1,False,Laravel-13,"PHP-Multi[8.3,8.4]__Laravel-13",Multi-PHP,PHPUnit + Composer test,2026
P406,HolgerHatGarKeineNode/einundzwanzig-portal,https://github.com/HolgerHatGarKeineNode/einundzwanzig-portal,master,,,MIT,2025-11-21T03:26:21Z,2026-09-09T17:14:30Z,2026-09-09T17:11:27Z,9919.0,False,False,False,Confirmed Laravel Application,True,True,True,True,True,True,True,2026-09-09T17:11:27+00:00,True,True,phpunit.xml,True,True,True,"test:lint: ['pint --parallel --test'] | test: ['Composer\\Config::disableProcessTimeout', '@php artisan config:clear --ansi', '@test:lint', '@putenv PHP_INI_SCAN_DIR=:tests/php.d-runtime', '@php artisan test --fresh']",^8.4,^13.0,False,False,,False,True,Eligible,2026-09-11T14:12:27.777611+00:00,8.4.0,8.4.0,1,False,PHP-8.4,13.0.0,13.0.0,1,False,Laravel-13,PHP-8.4__Laravel-13,Single constraint,PHPUnit + Composer test,2026
P414,youssefchlendi/employeesManagmentSystem,https://github.com/youssefchlendi/employeesManagmentSystem,main,,,MIT,2022-02-02T16:50:55Z,2026-06-07T23:12:07Z,2025-11-16T20:10:44Z,5797.0,False,False,False,Confirmed Laravel Application,True,True,True,True,True,True,True,2025-11-16T20:10:44+00:00,True,True,phpunit.xml,True,True,False,,^7.3|^8.0,^8.75,False,False,,False,True,Eligible,2026-09-11T14:12:31.311745+00:00,7.3.0,8.0.0,2,True,"PHP-Multi[7.3,8.0]",8.75.0,8.75.0,1,False,Laravel-8,"PHP-Multi[7.3,8.0]__Laravel-8",Multi-PHP,PHPUnit,2025
P426,aimanyusufw/laravel-warehouse-management-system,https://github.com/aimanyusufw/laravel-warehouse-management-system,main,,,,2025-06-03T10:23:06Z,2026-07-22T16:33:48Z,2025-12-14T02:01:35Z,1332.0,False,False,False,Confirmed Laravel Application,True,True,True,True,True,True,True,2025-12-14T02:01:35+00:00,True,True,phpunit.xml,True,True,True,"test: ['@php artisan config:clear --ansi', '@php artisan test']",^8.2,^12.0,False,False,,False,True,Eligible,2026-09-11T14:12:50.000350+00:00,8.2.0,8.2.0,1,False,PHP-8.2,12.0.0,12.0.0,1,False,Laravel-12,PHP-8.2__Laravel-12,Single constraint,PHPUnit + Composer test,2025
P435,danihidayatx/tenancy-starterkit,https://github.com/danihidayatx/tenancy-starterkit,main,,,MIT,2026-02-13T10:01:45Z,2026-09-06T11:03:18Z,2026-02-13T11:12:02Z,1495.0,False,False,False,Confirmed Laravel Application,True,True,True,True,True,True,True,2026-02-13T11:12:02+00:00,True,True,phpunit.xml,True,True,True,"test: ['@php artisan config:clear --ansi', '@php artisan test']",^8.2,^12.0,False,False,,False,True,Eligible,2026-09-11T14:13:01.628362+00:00,8.2.0,8.2.0,1,False,PHP-8.2,12.0.0,12.0.0,1,False,Laravel-12,PHP-8.2__Laravel-12,Single constraint,PHPUnit + Composer test,2026
P445,Snevver/SteamGuessr,https://github.com/Snevver/SteamGuessr,development,,,MIT,2025-10-02T14:18:43Z,2026-09-07T09:11:03Z,2026-09-07T09:10:54Z,668.0,False,False,False,Confirmed Laravel Application,True,True,True,True,True,True,True,2026-09-07T09:10:54+00:00,True,True,phpunit.xml,True,True,True,"test: ['@php artisan config:clear --ansi', '@php artisan test']",^8.2,^12.0,False,False,,False,True,Eligible,2026-09-11T14:13:05.074073+00:00,8.2.0,8.2.0,1,False,PHP-8.2,12.0.0,12.0.0,1,False,Laravel-12,PHP-8.2__Laravel-12,Single constraint,PHPUnit + Composer test,2026
P446,Aboubakary833/menu-manager,https://github.com/Aboubakary833/menu-manager,main,,,,2023-12-09T13:22:27Z,2026-04-19T00:41:22Z,2025-09-13T07:21:38Z,2327.0,False,False,False,Confirmed Laravel Application,True,True,True,True,True,True,True,2025-09-13T07:21:38+00:00,True,True,phpunit.xml,True,True,False,,^8.1,^10.38,False,False,,False,True,Eligible,2026-09-11T14:13:08.737578+00:00,8.1.0,8.1.0,1,False,PHP-8.1,10.38.0,10.38.0,1,False,Laravel-10,PHP-8.1__Laravel-10,Single constraint,PHPUnit,2025
P448,kauffinger/livewire-chat,https://github.com/kauffinger/livewire-chat,main,,,MIT,2025-05-22T18:39:01Z,2026-08-26T19:37:19Z,2026-02-05T20:44:26Z,943.0,False,False,False,Confirmed Laravel Application,True,True,True,True,True,True,True,2026-02-05T20:44:26+00:00,True,True,phpunit.xml,True,True,True,"test: ['@php artisan config:clear --ansi', '@php artisan test']",^8.2,^12.0,False,False,,False,True,Eligible,2026-09-11T14:13:13.613338+00:00,8.2.0,8.2.0,1,False,PHP-8.2,12.0.0,12.0.0,1,False,Laravel-12,PHP-8.2__Laravel-12,Single constraint,PHPUnit + Composer test,2026
P453,genta-bahana-nagari/sija-kerja,https://github.com/genta-bahana-nagari/sija-kerja,main,,,MIT,2025-05-11T07:08:20Z,2026-03-17T14:35:59Z,2026-03-17T14:35:56Z,1050.0,False,False,False,Confirmed Laravel Application,True,True,True,True,True,True,True,2026-03-17T14:35:56+00:00,True,True,phpunit.xml,True,True,True,"test: ['@php artisan config:clear --ansi', '@php artisan test']",^8.2,^12.0,False,False,,False,True,Eligible,2026-09-11T14:13:17.543034+00:00,8.2.0,8.2.0,1,False,PHP-8.2,12.0.0,12.0.0,1,False,Laravel-12,PHP-8.2__Laravel-12,Single constraint,PHPUnit + Composer test,2026
P471,Site-Store-Pro/laravel-ecommerce,https://github.com/Site-Store-Pro/laravel-ecommerce,main,,,MIT,2026-07-20T23:48:40Z,2026-09-08T22:37:57Z,2026-09-08T22:37:53Z,3535.0,False,False,False,Confirmed Laravel Application,True,True,True,True,True,True,True,2026-09-08T22:37:53+00:00,True,True,phpunit.xml,True,True,True,"test: ['@php artisan config:clear --ansi', '@php artisan test']",^8.3,^13.0,False,False,,False,True,Eligible,2026-09-11T14:13:22.507997+00:00,8.3.0,8.3.0,1,False,PHP-8.3,13.0.0,13.0.0,1,False,Laravel-13,PHP-8.3__Laravel-13,Single constraint,PHPUnit + Composer test,2026
P480,vitoo/jvscript.fr,https://github.com/vitoo/jvscript.fr,production,,,MIT,2017-01-10T09:30:44Z,2026-08-19T13:43:12Z,2026-08-19T13:38:08Z,11655.0,False,False,False,Confirmed Laravel Application,True,True,True,True,True,True,True,2026-08-19T13:38:08+00:00,True,True,phpunit.xml,True,True,False,,^8.2,^12.0,False,False,,False,True,Eligible,2026-09-11T14:13:33.702904+00:00,8.2.0,8.2.0,1,False,PHP-8.2,12.0.0,12.0.0,1,False,Laravel-12,PHP-8.2__Laravel-12,Single constraint,PHPUnit,2026
P519,DanielSouza2005/Projeto-Laravel,https://github.com/DanielSouza2005/Projeto-Laravel,main,,,GPL-3.0,2022-07-02T01:08:15Z,2025-10-24T09:17:54Z,2025-04-20T15:42:22Z,123.0,False,False,False,Confirmed Laravel Application,True,True,True,True,True,True,True,2025-04-20T15:42:22+00:00,True,True,phpunit.xml,True,True,False,,^8.0.2,^9.19,False,False,,False,True,Eligible,2026-09-11T14:13:49.318302+00:00,8.0.2,8.0.2,1,False,PHP-8.0,9.19.0,9.19.0,1,False,Laravel-9,PHP-8.0__Laravel-9,Single constraint,PHPUnit,2025
P527,alihamzahq/laravel-multi-tenant-saas-starter,https://github.com/alihamzahq/laravel-multi-tenant-saas-starter,main,,,,2025-12-03T19:16:33Z,2026-06-12T09:32:09Z,2026-05-15T12:52:34Z,1318.0,False,False,False,Confirmed Laravel Application,True,True,True,True,True,True,True,2026-05-15T12:52:34+00:00,True,True,phpunit.xml,True,True,True,"test: ['@php artisan config:clear --ansi', '@php artisan test']",^8.4,^12.0,False,False,,False,True,Eligible,2026-09-11T14:13:57.140703+00:00,8.4.0,8.4.0,1,False,PHP-8.4,12.0.0,12.0.0,1,False,Laravel-12,PHP-8.4__Laravel-12,Single constraint,PHPUnit + Composer test,2026
P541,phamhieuit04/vibra-api,https://github.com/phamhieuit04/vibra-api,main,,,,2025-05-10T13:59:06Z,2026-05-14T20:03:48Z,2026-05-14T20:03:44Z,186676.0,False,False,False,Confirmed Laravel Application,True,True,True,True,True,True,True,2026-05-14T20:03:44+00:00,True,True,phpunit.xml,True,True,False,,^8.1,^10.10,False,False,,False,True,Eligible,2026-09-11T14:14:01.502295+00:00,8.1.0,8.1.0,1,False,PHP-8.1,10.10.0,10.10.0,1,False,Laravel-10,PHP-8.1__Laravel-10,Single constraint,PHPUnit,2026
P547,filakitphp/basev4,https://github.com/filakitphp/basev4,main,,,MIT,2025-06-04T10:42:06Z,2026-09-09T12:26:37Z,2026-09-09T12:22:19Z,5482.0,False,False,False,Confirmed Laravel Application,True,True,True,True,True,True,True,2026-09-09T12:22:19+00:00,True,True,phpunit.xml,True,True,False,,^8.3,^13.0,False,False,,False,True,Eligible,2026-09-11T14:14:06.319721+00:00,8.3.0,8.3.0,1,False,PHP-8.3,13.0.0,13.0.0,1,False,Laravel-13,PHP-8.3__Laravel-13,Single constraint,PHPUnit,2026
P548,rzkjanuarr/absensi_pegawai,https://github.com/rzkjanuarr/absensi_pegawai,master,,,,2025-05-21T11:44:03Z,2026-07-01T17:45:30Z,2025-07-13T02:57:59Z,1435.0,False,False,False,Confirmed Laravel Application,True,True,True,True,True,True,True,2025-07-13T02:57:59+00:00,True,True,phpunit.xml,True,True,False,,^8.2,^11.31,False,False,,False,True,Eligible,2026-09-11T14:14:10.066334+00:00,8.2.0,8.2.0,1,False,PHP-8.2,11.31.0,11.31.0,1,False,Laravel-11,PHP-8.2__Laravel-11,Single constraint,PHPUnit,2025
P549,BekaMan95/Lara-Mail,https://github.com/BekaMan95/Lara-Mail,main,,,,2024-12-13T13:09:49Z,2025-10-26T10:36:55Z,2025-05-09T12:53:54Z,679.0,False,False,False,Confirmed Laravel Application,True,True,True,True,True,True,True,2025-05-09T12:53:54+00:00,True,True,phpunit.xml,True,True,False,,^8.2,^11.31,False,False,,False,True,Eligible,2026-09-11T14:14:13.471762+00:00,8.2.0,8.2.0,1,False,PHP-8.2,11.31.0,11.31.0,1,False,Laravel-11,PHP-8.2__Laravel-11,Single constraint,PHPUnit,2025
P557,cbouvat/oasso,https://github.com/cbouvat/oasso,main,,,MIT,2018-08-06T07:18:33Z,2026-09-03T23:31:50Z,2025-03-11T07:46:35Z,5444.0,False,False,False,Confirmed Laravel Application,True,True,True,True,True,True,True,2025-03-11T07:46:35+00:00,True,True,phpunit.xml,True,True,False,,^8.1,^10.10,False,False,,False,True,Eligible,2026-09-11T14:14:23.267341+00:00,8.1.0,8.1.0,1,False,PHP-8.1,10.10.0,10.10.0,1,False,Laravel-10,PHP-8.1__Laravel-10,Single constraint,PHPUnit,2025
P567,NziCode/stone-commerce-platform,https://github.com/NziCode/stone-commerce-platform,main,,,,2026-06-02T12:31:27Z,2026-09-06T04:14:33Z,2026-09-06T04:14:28Z,7014.0,False,False,False,Confirmed Laravel Application,True,True,True,True,True,True,True,2026-09-06T04:14:28+00:00,True,True,phpunit.xml,True,True,False,,^8.2,^11.31,False,False,,False,True,Eligible,2026-09-11T14:14:31.436590+00:00,8.2.0,8.2.0,1,False,PHP-8.2,11.31.0,11.31.0,1,False,Laravel-11,PHP-8.2__Laravel-11,Single constraint,PHPUnit,2026
P571,MGeurts/laravel-11-bootstrap-5,https://github.com/MGeurts/laravel-11-bootstrap-5,master,,,MIT,2023-03-10T13:02:22Z,2026-03-30T18:54:42Z,2026-03-30T18:54:38Z,501.0,False,False,False,Confirmed Laravel Application,True,True,True,True,True,True,True,2026-03-30T18:54:38+00:00,True,True,phpunit.xml,True,True,False,,^8.2,^11.0,False,False,,False,True,Eligible,2026-09-11T14:14:39.047478+00:00,8.2.0,8.2.0,1,False,PHP-8.2,11.0.0,11.0.0,1,False,Laravel-11,PHP-8.2__Laravel-11,Single constraint,PHPUnit,2026
P574,aicwebtech/biblesupersearch_api,https://github.com/aicwebtech/biblesupersearch_api,develop,,,GPL-3.0,2020-02-12T03:10:34Z,2026-09-07T16:30:40Z,2026-09-10T15:27:20Z,249151.0,False,False,False,Confirmed Laravel Application,True,True,True,True,True,True,True,2026-09-10T15:27:20+00:00,True,True,phpunit.xml,True,True,True,test: phpunit,>=8.2.0,^12.0,False,False,,False,True,Eligible,2026-09-11T14:14:42.896256+00:00,8.2.0,8.2.0,1,False,PHP-8.2,12.0.0,12.0.0,1,False,Laravel-12,PHP-8.2__Laravel-12,Single constraint,PHPUnit + Composer test,2026
P575,padosoft/laravel-ai-chat,https://github.com/padosoft/laravel-ai-chat,main,,,Apache-2.0,2026-05-01T19:37:43Z,2026-07-24T14:01:23Z,2026-09-10T07:13:44Z,811.0,False,False,False,Confirmed Laravel Application,True,True,True,True,True,True,True,2026-09-10T07:13:44+00:00,True,True,phpunit.xml,True,True,True,"test: ['@php artisan config:clear --ansi', '@php artisan test']",^8.4,^13.0,False,False,,False,True,Eligible,2026-09-11T14:14:46.675756+00:00,8.4.0,8.4.0,1,False,PHP-8.4,13.0.0,13.0.0,1,False,Laravel-13,PHP-8.4__Laravel-13,Single constraint,PHPUnit + Composer test,2026
P576,Mohammad-Al-Bast/EDUadmin-backend,https://github.com/Mohammad-Al-Bast/EDUadmin-backend,main,,,,2025-07-30T20:05:45Z,2026-02-16T13:14:04Z,2026-02-16T13:14:00Z,266.0,False,False,False,Confirmed Laravel Application,True,True,True,True,True,True,True,2026-02-16T13:14:00+00:00,True,True,phpunit.xml,True,True,True,"test: ['@php artisan config:clear --ansi', '@php artisan test']",^8.2,^12.0,False,False,,False,True,Eligible,2026-09-11T14:14:51.422284+00:00,8.2.0,8.2.0,1,False,PHP-8.2,12.0.0,12.0.0,1,False,Laravel-12,PHP-8.2__Laravel-12,Single constraint,PHPUnit + Composer test,2026
